person_id,lastname,firstname,gender,birth_year,death_year,full_name
12353,Andersson,NA,M,NA,NA,Andersson
12361,Minder,Robert,M,NA,NA,Robert Minder
12360,Märker,Friedrich,M,NA,NA,Friedrich Märker
12416,Bavarian Academy of Fine Arts (Bayerische Akademie der schönen Künste),NA,NA,NA,NA,Bavarian Academy of Fine Arts (Bayerische Akademie der schönen Künste)
12364,Bo,Carlo,M,1911,2001,Carlo Bo
12363,Flora,Francesco,M,1891,1962,Francesco Flora
12370,Cabell Greet,W,NA,NA,NA,W Cabell Greet
12369,Mumford Jones,Howard,M,NA,NA,Howard Mumford Jones
12368,Harbage,Alfred,M,NA,NA,Alfred Harbage
12367,Bush,John Nash Douglas,M,1896,1983,John Nash Douglas Bush
12366,Edel,Leon,M,1907,1997,Leon Edel
12371,Edfelt,Johannes,M,1904,1997,Johannes Edfelt
12372,MacKellar,Walter,M,NA,NA,Walter MacKellar
12375,Kunisch,Hermann,M,NA,NA,Hermann Kunisch
12377,Tsuji,Naoshiro,M,1899,1979,Naoshiro Tsuji
12381,Boorsch,Jean,M,NA,NA,Jean Boorsch
12380,Bluhm,Heinz,M,NA,NA,Heinz Bluhm
12379,Pottle,Frederick Albert,M,1897,1987,Frederick Albert Pottle
12378,Hatfield,Henry,M,NA,NA,Henry Hatfield
12383,Nilsson-Ehle,Hans,M,NA,NA,Hans Nilsson-Ehle
12382,Atkins,Stuart,M,NA,NA,Stuart Atkins
12387,Martz,Louis,NA,NA,NA,Louis Martz
12386,Hyltier,Jean,NA,NA,NA,Jean Hyltier
12385,Frohock,W,NA,NA,NA,W Frohock
12418,Belgian Association of Writers (Association des Ecrivains Belges),NA,NA,NA,NA,Belgian Association of Writers (Association des Ecrivains Belges)
12391,Simmons,Ernest,NA,NA,NA,Ernest Simmons
12390,Levin,Harry,M,1912,1994,Harry Levin
12389,Poggioli,Renato,M,NA,NA,Renato Poggioli
12393,Haight,Gorden,NA,NA,NA,Gorden Haight
12394,Marraro,Howard,M,1897,1972,Howard Marraro
12419,The American Academy of Arts and Letters,NA,NA,NA,NA,The American Academy of Arts and Letters
12398,Everett,Charles,M,NA,NA,Charles Everett
12400,Hull,Helen,M,NA,NA,Helen Hull
12402,Wellek,René,M,1903,1995,René Wellek
12403,Larsen,Henning,M,NA,NA,Henning Larsen
12421,The Yugoslavian Author´s Society,NA,NA,NA,NA,The Yugoslavian Author´s Society
12407,Stahl,Ernest Ludwig,M,1902,1992,Ernest Ludwig Stahl
12409,Wilt,Napier,NA,NA,NA,Napier Wilt
12410,Carey Taylor,A,NA,NA,NA,A Carey Taylor
12412,Starkie,Enid,M,1897,1970,Enid Starkie
12415,Hunnigher,B,NA,NA,NA,B Hunnigher
12422,Grey,Lennox,NA,NA,NA,Lennox Grey
12491,Swiss Writers Association (Schweizerischer Schriftstellerverein),NA,NA,NA,NA,Swiss Writers Association (Schweizerischer Schriftstellerverein)
12424,Mainland,W,NA,NA,NA,W Mainland
12427,Potter,Simeon,M,NA,NA,Simeon Potter
12426,Wilson,R,NA,NA,NA,R Wilson
12425,Muvi,Kennet,M,NA,NA,Kennet Muvi
12429,Lebois,André,M,1915,1978,André Lebois
12435,Matoré,Georges,M,1908,1998,Georges Matoré
12434,Caraccio,A,NA,NA,NA,A Caraccio
12433,Girdlestone,C,NA,NA,NA,C Girdlestone
12432,Togeby,Knud,M,NA,NA,Knud Togeby
12431,Digeon,Claude,M,1920,2008,Claude Digeon
12430,McCormick,John,M,NA,NA,John McCormick
12436,Vinaver,E,NA,NA,NA,E Vinaver
12437,Asselineau,Roger,M,1915,2002,Roger Asselineau
12438,Luciani,Georges,M,NA,NA,Georges Luciani
12439,Wright,B,NA,NA,NA,B Wright
12440,Niklaus,Robert,M,1910,2001,Robert Niklaus
12443,Mason,Eudo,M,NA,NA,Eudo Mason
12442,Huscher,Herbert,M,NA,NA,Herbert Huscher
13620,Núñez Ponte,José Manuel,M,1870,1965,José Manuel Núñez Ponte
13621,Yepes Trujillo,Rafael,M,1898,1972,Rafael Yepes Trujillo
13622,Yépez,Luis,M,NA,NA,Luis Yépez
13623,Sanabria,Edgar,M,1911,1989,Edgar Sanabria
13624,Monseignor Navarro,N,M,NA,NA,N Monseignor Navarro
13625,Planas Suárez,Simon,M,NA,NA,Simon Planas Suárez
13626,Trujillo Durán,Guillermo,M,NA,NA,Guillermo Trujillo Durán
13627,Díaz Sánchez,Ramón,M,1903,1968,Ramón Díaz Sánchez
13628,Barnola,Pedro Pablo,M,NA,NA,Pedro Pablo Barnola
13629,Angarita Arvelo,Rafael,M,1898,1971,Rafael Angarita Arvelo
13630,Barrios Cruz,Luis,M,NA,NA,Luis Barrios Cruz
13631,Schmidke,Jorge,M,1890,1985,Jorge Schmidke
13632,Uslar Pietri,Arturo,M,1901,2001,Arturo Uslar Pietri
12449,Brandwajn,R,NA,NA,NA,R Brandwajn
12447,Reychman,Jan,M,NA,NA,Jan Reychman
12448,Brahmer,Mieczyslaw,M,NA,NA,Mieczyslaw Brahmer
12446,Kumaniecki,Kazimierz,M,NA,NA,Kazimierz Kumaniecki
12445,Helsztynski,Stanislaw,M,NA,NA,Stanislaw Helsztynski
12450,Wilson Knight,G,NA,NA,NA,G Wilson Knight
12452,Mayoux,Jean-Jacques,M,NA,NA,Jean-Jacques Mayoux
12451,Cellier,Léon,M,1911,1976,Léon Cellier
12453,Camp,Jean,M,NA,NA,Jean Camp
12454,Vial,André-Marc,M,1917,1987,André-Marc Vial
12457,Schlauch,Margaret,M,NA,NA,Margaret Schlauch
12621,Grappin,Pierre,M,1915,1997,Pierre Grappin
12493,Association of American writers (Asociacion de escritores Americanos),NA,NA,NA,NA,Association of American writers (Asociacion de escritores Americanos)
12459,Leech,Clifford,M,NA,NA,Clifford Leech
12461,Mukerjee,Kamal,M,NA,NA,Kamal Mukerjee
12463,Viebrock,Helmut,M,1912,1997,Helmut Viebrock
12465,Schalk,Fritz,M,NA,NA,Fritz Schalk
12467,Hackett,C,NA,NA,NA,C Hackett
12469,Kühne,Erich,M,NA,NA,Erich Kühne
12472,Gillies,A,NA,NA,NA,A Gillies
12473,Cornell,Henrik,M,NA,NA,Henrik Cornell
12474,von der Leyen,Friedrich,M,NA,NA,Friedrich von der Leyen
12476,Aquarone,Jean-Baptiste,M,NA,NA,Jean-Baptiste Aquarone
12478,Rostaing,Charles,M,1904,1999,Charles Rostaing
12479,Clavel,Marcel,M,NA,NA,Marcel Clavel
12480,Quint,Jos.,NA,NA,NA,Jos. Quint
12485,Frandon,I,NA,NA,NA,I Frandon
12494,Consejo del Escritor,NA,NA,NA,NA,Consejo del Escritor
12489,Zajaczkowski,Ananiasz,NA,NA,NA,Ananiasz Zajaczkowski
12495,Saxon Academy of Sciences (Sächsische Akademie der Wissenschaften),NA,NA,NA,NA,Saxon Academy of Sciences (Sächsische Akademie der Wissenschaften)
12497,Fricker,R,NA,NA,NA,R Fricker
12501,Gokak,V,NA,NA,NA,V Gokak
12502,Frings,Theodor,M,NA,NA,Theodor Frings
14156,Fabre,Jean,M,1904,1975,Jean Fabre
12505,Havighurst,Walter,M,NA,NA,Walter Havighurst
12504,Enkvist,Nils Erik,M,NA,NA,Nils Erik Enkvist
12503,Galinsky,Hans,M,1909,1991,Hans Galinsky
12507,Wild,Friedrich,M,NA,NA,Friedrich Wild
12508,Horrent,Jules,M,NA,NA,Jules Horrent
12509,Henkel,Arthur,M,NA,NA,Arthur Henkel
12510,Stammler,Wolfgang,M,NA,NA,Wolfgang Stammler
12542,The Polish PEN-Club,NA,NA,NA,NA,The Polish PEN-Club
12543,The Portuguese Author´s Society,NA,NA,NA,NA,The Portuguese Author´s Society
12544,Planchard,Emile,M,NA,NA,Emile Planchard
12513,Böckmann,P,NA,NA,NA,P Böckmann
12515,Sengle,Friedrich,M,1909,1994,Friedrich Sengle
12517,Bemol,Maurice,M,NA,NA,Maurice Bemol
12545,The Brazilian PEN-Club,NA,NA,NA,NA,The Brazilian PEN-Club
12518,Hyatt Huntington,Anna,F,NA,NA,Anna Hyatt Huntington
12521,Rope,Daniel,M,NA,NA,Daniel Rope
12525,Höfler,Otto,M,NA,NA,Otto Höfler
12524,Jagoditsch,Rudolf,M,NA,NA,Rudolf Jagoditsch
12528,Elias,Robert,M,NA,NA,Robert Elias
12529,Mizener,Arthur,M,1907,1988,Arthur Mizener
12530,Whicher,Stephen,M,NA,NA,Stephen Whicher
12531,Jungbluth,G,NA,NA,NA,G Jungbluth
12534,Kapsomenos,Stylianos,M,NA,NA,Stylianos Kapsomenos
12533,Andriotis,Nicolas,M,NA,NA,Nicolas Andriotis
13682,Kriaras,Emmanuel,M,1906,2014,Emmanuel Kriaras
12535,Hedberg,NA,M,NA,NA,Hedberg
12539,Korlén,Gustav,M,1915,2014,Gustav Korlén
12547,The Greek Authors´ Union,NA,NA,NA,NA,The Greek Authors´ Union
12548,Closs,August,M,NA,NA,August Closs
12549,Barzun,Jacques,M,NA,NA,Jacques Barzun
12551,Hill,Elizabeth,F,NA,NA,Elizabeth Hill
12550,Breitholtz,Lennart,M,1909,1998,Lennart Breitholtz
12555,de Vries,G,NA,NA,NA,G de Vries
12604,The Danish PEN-Club,NA,NA,NA,NA,The Danish PEN-Club
12556,Pascal,R,NA,NA,NA,R Pascal
12606,Lewis,C,NA,NA,NA,C Lewis
12558,Müller,Joachim,M,NA,NA,Joachim Müller
12560,Bentley,Eric Russell,M,1916,NA,Eric Russell Bentley
12607,The English PEN-Club,NA,NA,NA,NA,The English PEN-Club
12561,Oxon,M,NA,NA,NA,M Oxon
12562,Soeteman,C,NA,NA,NA,C Soeteman
12564,Williams,W,NA,NA,NA,W Williams
12563,Bruford,W,NA,NA,NA,W Bruford
12567,Höllerer,Walter,M,NA,NA,Walter Höllerer
12566,Martini,Fritz,M,NA,NA,Fritz Martini
12565,Weigand,Hermann,M,NA,NA,Hermann Weigand
12568,Wedberg,Anders,M,NA,NA,Anders Wedberg
12569,de La Harpe,Jacqueline,NA,NA,NA,Jacqueline de La Harpe
12570,Florit,Eugenio,M,1903,1999,Eugenio Florit
12608,Venezuelan Academy of Language,NA,NA,NA,NA,Venezuelan Academy of Language
12572,Galletti,Alfredo,M,NA,NA,Alfredo Galletti
12574,Cidade,Hernâni António Cidade,NA,NA,NA,Hernâni António Cidade Cidade
12579,Baker,Carlos,M,NA,NA,Carlos Baker
12578,Hadas,Moses,M,NA,NA,Moses Hadas
12577,Frame,Donald,M,1911,1991,Donald Frame
12576,Dupee,Frederick Wilcox,M,1904,1979,Frederick Wilcox Dupee
12575,Chiappe,Andrew,M,1915,1967,Andrew Chiappe
12582,Pulleyblank,E,NA,NA,NA,E Pulleyblank
12583,Westman,Rolf,M,NA,NA,Rolf Westman
12585,Carmody,Francis,NA,NA,NA,Francis Carmody
12587,Lawton,H,NA,NA,NA,H Lawton
12588,Khalafallah,Mohamed,M,NA,NA,Mohamed Khalafallah
12594,Cawley,Robert,M,NA,NA,Robert Cawley
12593,Schubel,F,M,NA,NA,F Schubel
12592,Jeffares,Alexander Norman,M,1920,2005,Alexander Norman Jeffares
12595,De Filippis,Michele,M,NA,NA,Michele De Filippis
12596,Green,F,NA,NA,NA,F Green
12598,Konovalov,Serge,M,NA,NA,Serge Konovalov
12600,Ofstad,Harald,M,NA,NA,Harald Ofstad
12601,van het Reve,K,NA,NA,NA,K van het Reve
12603,May,Georges,M,NA,NA,Georges May
12609,The Japanese Authors´ Union,NA,NA,NA,NA,The Japanese Authors´ Union
12715,Mennie,Duncan,M,NA,NA,Duncan Mennie
12717,Schmid,Pierre,M,NA,NA,Pierre Schmid
12716,Ulvestad,Bjarne,M,NA,NA,Bjarne Ulvestad
12718,Wais,Kurt,M,NA,NA,Kurt Wais
4851,King,Alfred,M,NA,NA,Alfred King
12720,Becker,Henrik,M,NA,NA,Henrik Becker
12721,Poulet,Georges,M,NA,NA,Georges Poulet
12723,Ullman,S,NA,NA,NA,S Ullman
12714,Academia Santista de Letras,NA,NA,NA,NA,Academia Santista de Letras
12724,Bolivian Academy of Language,NA,NA,NA,NA,Bolivian Academy of Language
12726,Pletnev,R,NA,NA,NA,R Pletnev
12727,Hibbett,S,M,NA,NA,S Hibbett
12728,The Japanese PEN Club,NA,NA,NA,NA,The Japanese PEN Club
12730,Beare,William,M,NA,NA,William Beare
12731,Hartmann,Peter,M,NA,NA,Peter Hartmann
12733,Dal,Ingerid,F,NA,NA,Ingerid Dal
12734,Hawkes,David,M,NA,NA,David Hawkes
12683,Bergman,Gösta,M,1894,1984,Gösta Bergman
12710,Wapnewski,Hans Peter,M,1922,2012,Hans Peter Wapnewski
12737,Gabriel,Leo,M,NA,NA,Leo Gabriel
12736,Weinrich,H,M,NA,NA,H Weinrich
12738,Lökkegaard,F,M,NA,NA,F Lökkegaard
12740,Math,Josef,M,NA,NA,Josef Math
12759,The Yugoslavian Writers Association,NA,NA,NA,NA,The Yugoslavian Writers Association
12743,Cocking,Jean Martin,M,NA,NA,Jean Martin Cocking
12746,Dörris,H,NA,NA,NA,H Dörris
12748,Hommel,Hildebrecht,M,1899,1996,Hildebrecht Hommel
12747,Holthusen,Johannes,M,NA,NA,Johannes Holthusen
12749,Scheel,Helmuth,M,NA,NA,Helmuth Scheel
12751,Dihle,Albrecht,M,NA,NA,Albrecht Dihle
12753,Zinn,Ernst,M,NA,NA,Ernst Zinn
5197,Landmann,Michael,M,1913,1984,Michael Landmann
12760,The Chilean Authors Society,NA,NA,NA,NA,The Chilean Authors Society
12698,Gierow,Karl Ragnar,M,1904,1982,Karl Ragnar Gierow
13767,Thors,Carl-Eric,M,1920,1986,Carl-Eric Thors
12754,Broxton Onians,Richard,M,NA,NA,Richard Broxton Onians
12756,Stark,Rudolf,M,NA,NA,Rudolf Stark
12757,Iser,Wolfgang,M,NA,NA,Wolfgang Iser
12643,Burck,Erich,M,NA,NA,Erich Burck
12761,Matras,Chr.,NA,NA,NA,Chr. Matras
12622,Décaudin,Michel,M,NA,NA,Michel Décaudin
12620,Martin,Jean,M,NA,NA,Jean Martin
12624,Peacock,Ronald,M,NA,NA,Ronald Peacock
12626,Patzer,Harald,M,NA,NA,Harald Patzer
12628,Germain,Gabriel,M,NA,NA,Gabriel Germain
12629,Neher,André,M,1914,1988,André Neher
12631,Humbert,Jean,M,NA,NA,Jean Humbert
12633,Duran-Sanpere,A,M,NA,NA,A Duran-Sanpere
12635,Schiffauer,G,M,NA,NA,G Schiffauer
12637,Parent,M,M,NA,NA,M Parent
12641,Robichez,Jacques,M,1914,1999,Jacques Robichez
12640,Ricci,Jean,M,NA,NA,Jean Ricci
12642,Verniére,Paul,M,NA,NA,Paul Verniére
12645,Dirlmeier,Franz,M,1904,1977,Franz Dirlmeier
12646,Hagopian,John,M,NA,NA,John Hagopian
12647,Haury,Auguste,M,NA,NA,Auguste Haury
797,Becker,Carl,M,1925,1973,Carl Becker
12648,Muir,Kenneth,M,NA,NA,Kenneth Muir
12650,Stanzel,F,M,NA,NA,F Stanzel
12649,Heinrich,H,M,NA,NA,H Heinrich
12656,Abrams,M,M,NA,NA,M Abrams
12654,Healey,George,M,NA,NA,George Healey
12653,Woodring,Carl,M,NA,NA,Carl Woodring
12652,Leary,Lewis,M,1906,1990,Lewis Leary
12651,Stegner,Wallace,M,NA,NA,Wallace Stegner
12657,Carrera,Gustavo Luis,M,NA,NA,Gustavo Luis Carrera
12659,Fluchère,Henri,M,NA,NA,Henri Fluchère
12658,Lebègue,Raymond,M,NA,NA,Raymond Lebègue
12660,Grant,Douglas,M,NA,NA,Douglas Grant
12661,Kermode,J,M,NA,NA,J Kermode
12663,Jarno,Edmond,M,NA,NA,Edmond Jarno
12665,Pellat,Charles,M,1914,1992,Charles Pellat
12666,Axelrad,José,M,NA,NA,José Axelrad
12712,Bittner,Konrad,M,NA,NA,Konrad Bittner
12671,Durand,Frédéric,M,NA,NA,Frédéric Durand
12673,Gaulmier,Jean,M,1905,1997,Jean Gaulmier
12675,Penttilä,Aarni,M,NA,NA,Aarni Penttilä
13188,Lindegren,Erik,M,1910,1968,Erik Lindegren
12678,Le Hir,Y,M,NA,NA,Y Le Hir
12677,Jonin,P,M,NA,NA,P Jonin
12679,Mas,A,M,NA,NA,A Mas
12681,Rahder,Johannes,M,NA,NA,Johannes Rahder
12684,Moulinier,Louis,M,NA,NA,Louis Moulinier
12685,Brattö,Olof,M,NA,NA,Olof Brattö
12713,The Japanese Academy,NA,NA,NA,NA,The Japanese Academy
12689,Richter,Will,M,NA,NA,Will Richter
12690,Sühnel,Rudolf,M,NA,NA,Rudolf Sühnel
12692,Taladoire,Barthélemy Antonin,M,1907,1976,Barthélemy Antonin Taladoire
12695,Foster,I,M,NA,NA,I Foster
12696,Highet,Gilbert,M,NA,NA,Gilbert Highet
12699,Heilfurth,Gerhard,M,NA,NA,Gerhard Heilfurth
12702,Bardon,H,M,NA,NA,H Bardon
12701,Wagner,Léon,M,NA,NA,Léon Wagner
12704,Schilling,Robert,M,NA,NA,Robert Schilling
12705,Posin,Jack,M,NA,NA,Jack Posin
12706,Keene,Donald Lawrence,M,1922,2019,Donald Lawrence Keene
16287,Roche,Jean,M,NA,NA,Jean Roche
12711,Mazzeo,Joseph,M,NA,NA,Joseph Mazzeo
13189,Empson,William,M,1906,1984,William Empson
13191,Holmqvist,Bengt,M,NA,NA,Bengt Holmqvist
13190,Maguinness,William Stuart,M,NA,NA,William Stuart Maguinness
13192,Rousset,Jean,M,NA,NA,Jean Rousset
13193,Carrère,Félix,M,NA,NA,Félix Carrère
13194,Durry,Jean,M,NA,NA,Jean Durry
13195,Grimal,Pierre,M,1912,1996,Pierre Grimal
13198,Poyan Diaz,Daniel,M,NA,NA,Daniel Poyan Diaz
13201,Emrich,Wilhelm,M,NA,NA,Wilhelm Emrich
13200,Bausinger,Hermann,M,1926,NA,Hermann Bausinger
13202,Luck,G,M,NA,NA,G Luck
13204,Schmid,Wolfgang,M,NA,NA,Wolfgang Schmid
13203,Spoerri,Walter,M,1927,NA,Walter Spoerri
13206,Tideström,Gunnar,M,1906,1985,Gunnar Tideström
13209,Branch,Edgar,M,NA,NA,Edgar Branch
13210,Brinkmann,Hennig,M,1901,2000,Hennig Brinkmann
13211,Metford,J.C.J.,M,NA,NA,J.C.J. Metford
13220,Matine-Daftary,A,M,NA,NA,A Matine-Daftary
13221,Mesnard,Pierre,M,1900,1969,Pierre Mesnard
13223,Blachère,Régis,M,1900,1973,Régis Blachère
13222,Dubler,Cesar,M,1915,1966,Cesar Dubler
13225,Pichois,Claude,M,1925,2004,Claude Pichois
13226,Till,Rudolf,M,1911,1979,Rudolf Till
13227,Ojala,Kauko Aatos,M,1919,1987,Kauko Aatos Ojala
13230,Daiches,David,M,1912,2005,David Daiches
13231,Onians,Richard Broxton,M,1899,1986,Richard Broxton Onians
13233,McClean,R,M,NA,NA,R McClean
13269,Limentani,Uberto,M,1913,1989,Uberto Limentani
13235,Hall,Elizabeth,F,NA,NA,Elizabeth Hall
13237,Ruiz,José Martínez (Azorin),M,1873,1967,José Martínez (Azorin) Ruiz
13261,Pédech,Paul,M,NA,NA,Paul Pédech
13262,Nothomb,Pierre,M,1887,1966,Pierre Nothomb
13242,Hendrick,George,M,NA,NA,George Hendrick
13244,Hunt,Hugh,M,NA,NA,Hugh Hunt
13245,Clarier,J,M,NA,NA,J Clarier
13263,The Swedish PEN Club,NA,NA,NA,NA,The Swedish PEN Club
13247,Jachmann,Günther,M,1887,1979,Günther Jachmann
13249,Spink,J,M,NA,NA,J Spink
13264,Nauk Academy Gorky Institute,NA,NA,NA,NA,Nauk Academy Gorky Institute
13250,de Freitas Guimaraes,Joao,M,NA,NA,Joao de Freitas Guimaraes
13251,Beyer,Edvard,M,1920,2003,Edvard Beyer
13265,Royal Dutch Academy of Sciences,NA,NA,NA,NA,Royal Dutch Academy of Sciences
13254,Wölcken,F,M,NA,NA,F Wölcken
13253,Staiger,Emil,M,1808,1987,Emil Staiger
13257,Dahl,Torsten,M,NA,NA,Torsten Dahl
13256,Hjort,Grethe,F,1903,1967,Grethe Hjort
13258,Roddier,H,M,NA,NA,H Roddier
13740,Harkins,William,M,1921,2014,William Harkins
13807,Catholic University of Cuyo,NA,NA,NA,NA,Catholic University of Cuyo
13743,Kurzweil,Benedikt,M,NA,NA,Benedikt Kurzweil
13745,Minas Academy of Letters (Academia Mineira de Letras),NA,NA,NA,NA,Minas Academy of Letters (Academia Mineira de Letras)
13747,Ricatte,Robert,M,1913,1995,Robert Ricatte
13746,Weber,Henri,M,1914,2015,Henri Weber
13749,Gandon,Yves,M,1899,1975,Yves Gandon
13808,Josephson,NA,M,NA,NA,Josephson
13810,Guiette,Robert,M,1895,1976,Robert Guiette
13751,Flecniakoska,Jean-Louis,M,NA,NA,Jean-Louis Flecniakoska
13753,Rostaing,M,M,NA,NA,M Rostaing
13754,Stief,Carl,M,1914,1998,Carl Stief
13805,Buchloh,Paul Gerhard,M,1922,1986,Paul Gerhard Buchloh
13756,Kaech,René Edgar,M,1909,1989,René Edgar Kaech
13755,Jauss,Hans Robert,M,1921,1997,Hans Robert Jauss
13760,Rossi,Mario,M,NA,NA,Mario Rossi
13764,Lotz,John,M,1913,1973,John Lotz
13766,Frye,Richard Nelson,M,1920,2014,Richard Nelson Frye
13769,Tiemann,H,M,NA,NA,H Tiemann
13864,Yugoslav Writers´ Association,NA,NA,NA,NA,Yugoslav Writers´ Association
13770,Betz,Werner August Josef,M,1912,1980,Werner August Josef Betz
13773,Vallet,G,M,NA,NA,G Vallet
13772,Brombert,Victor Henri,M,1923,NA,Victor Henri Brombert
13774,Gigon,Olof Alfred,M,1912,1998,Olof Alfred Gigon
13775,Bédé,Jean-Albert,M,1904,1977,Jean-Albert Bédé
13776,Baader,H,M,NA,NA,H Baader
13812,University of Chile,NA,NA,NA,NA,University of Chile
13777,Marichal,Juan,M,1922,2010,Juan Marichal
13780,Hekmat,A,NA,NA,NA,A Hekmat
13866,Kaplan,Sidney,M,1913,1993,Sidney Kaplan
13789,Tvardovsky,Aleksandr,M,1910,1971,Aleksandr Tvardovsky
13790,Surkov,Alexei,M,1899,1983,Alexei Surkov
13785,Anisimov,Ivan Ivanovich,M,1899,1966,Ivan Ivanovich Anisimov
13786,Conrad,Nicolas,M,NA,NA,Nicolas Conrad
13787,Khraptchenko,Michail,M,NA,NA,Michail Khraptchenko
13788,Vinogradov,Viktor Vladimirovich,M,1895,1969,Viktor Vladimirovich Vinogradov
13792,Gilliams,Maurice,M,1900,1982,Maurice Gilliams
13794,Hammarström,Göran,M,NA,NA,Göran Hammarström
13796,Dickenman,E,M,NA,NA,E Dickenman
13797,Fellows,Otis,M,1909,1993,Otis Fellows
13798,Brooks,Cleanth,M,1906,1994,Cleanth Brooks
13799,Poulenard,Elie,M,NA,NA,Elie Poulenard
13814,Dutch Academy of Sciences,NA,NA,NA,NA,Dutch Academy of Sciences
13813,Dutch PEN-Club,NA,NA,NA,NA,Dutch PEN-Club
13802,Weintraub,Wiktor,M,1908,1988,Wiktor Weintraub
13816,Deutsche Academy of Arts,NA,NA,NA,NA,Deutsche Academy of Arts
13815,Ružička,R,M,NA,NA,R Ružička
14111,Jacobsson,Gunnar,M,1918,2001,Gunnar Jacobsson
14113,Pöschl,V,M,NA,NA,V Pöschl
14115,Bar,F,M,NA,NA,F Bar
14116,Aubrun,Charles,M,NA,NA,Charles Aubrun
14117,Bennett,J,M,NA,NA,J Bennett
14120,Tindall,William York,M,1903,1981,William York Tindall
14119,Bénichou,Paul,M,1908,2001,Paul Bénichou
14121,Guinet,Louis,M,NA,NA,Louis Guinet
14123,Duchemin,Jacqueline,F,NA,NA,Jacqueline Duchemin
14124,Friess,Horace Leland,M,1919,1981,Horace Leland Friess
7555,Randall,John Herman,M,1899,1980,John Herman Randall
14125,Jans,H,M,NA,NA,H Jans
14127,Pei,Mario Andrew,M,1901,1978,Mario Andrew Pei
14128,Iduarte Foucher,Andrés,M,1907,1984,Andrés Iduarte Foucher
14129,Lebèque,J,M,NA,NA,J Lebèque
14132,Wolff,E,M,NA,NA,E Wolff
14133,Spevac,Martin,M,NA,NA,Martin Spevac
14138,Bellonci,Maria Villavecchia,F,1902,1986,Maria Villavecchia Bellonci
14135,Önnerfors,Alf,M,1925,NA,Alf Önnerfors
14137,Guiter,Henri,M,1909,1994,Henri Guiter
14140,Lyautey,Pierre,M,1893,1976,Pierre Lyautey
14141,Guicharnaud,Jacques,M,1924,2005,Jacques Guicharnaud
14142,von Stackelberg,Jürgen,M,1925,NA,Jürgen von Stackelberg
14143,Halcón y Villalón-Daoíz,Manuel,M,1900,1989,Manuel Halcón y Villalón-Daoíz
14145,Holmes Pearson,Norman,M,1909,1975,Norman Holmes Pearson
14146,Tucker,A,NA,NA,NA,A Tucker
14147,Prawer,Siegbert Salomon,M,1925,2012,Siegbert Salomon Prawer
14149,Mayrhofer,Manfred,M,1926,2011,Manfred Mayrhofer
14151,Campbell,A,NA,NA,NA,A Campbell
14161,Netherlands Writers Association,NA,NA,NA,NA,Netherlands Writers Association
13252,Royal Netherlands Academy of Arts and Sciences,NA,NA,NA,NA,Royal Netherlands Academy of Arts and Sciences
14153,Bloomfield,Morton Wilfred,M,1913,1987,Morton Wilfred Bloomfield
14154,Roudiez,Leon Samuel,M,1917,2004,Leon Samuel Roudiez
14155,Mettke,Heinz,M,NA,NA,Heinz Mettke
14157,Peruvian Writers Association,NA,NA,NA,NA,Peruvian Writers Association
14764,Thomas,Earl,M,NA,NA,Earl Thomas
14763,Olinto Marques da Rocha,Antônio,M,1919,2009,Antônio Olinto Marques da Rocha
14762,Ellison,Fred,M,1922,2014,Fred Ellison
14761,Sociedade Brasileira de Autores Teatrais,NA,NA,NA,NA,Sociedade Brasileira de Autores Teatrais
14760,Brazilian Writers Association,NA,NA,NA,NA,Brazilian Writers Association
14766,Arnavon,C,NA,NA,NA,C Arnavon
14770,Saint-Lu,André,M,1916,2009,André Saint-Lu
14767,Hinterhäuser,Hans,M,1919,2005,Hans Hinterhäuser
14965,Braune,Walther,M,1900,1989,Walther Braune
14772,Hardy,Barbara Gladys,F,1924,2016,Barbara Gladys Hardy
14771,Barck,Per Olov Fredrik,M,1912,1978,Per Olov Fredrik Barck
14774,Deutsches P.E.N.-Zentrum der Bundesrepublic,NA,NA,NA,NA,Deutsches P.E.N.-Zentrum der Bundesrepublic
14776,Fredén,Gustaf,M,1898,1987,Gustaf Fredén
14949,Aarnes,Asbjørn,M,1923,2013,Asbjørn Aarnes
14953,Ragucci,Rodolfo Maria,M,1887,1973,Rodolfo Maria Ragucci
14952,Obligado,Pedro Miguel,M,1892,1967,Pedro Miguel Obligado
14951,Correas,Edmundo,M,1901,1991,Edmundo Correas
14978,Rubió,Jordi,M,1887,1982,Jordi Rubió
14979,Gyllensten,Lars,M,1921,2006,Lars Gyllensten
14955,Yar-Shater,Ehsan,M,1920,2018,Ehsan Yar-Shater
14960,Baumgart,Wolfgang,M,NA,NA,Wolfgang Baumgart
14962,Wintour Baldwin Barns,John,M,1912,1974,John Wintour Baldwin Barns
14963,Durán,Manuel,M,1925,NA,Manuel Durán
14966,Brumbaugh,Robert Sherrick,M,1918,1992,Robert Sherrick Brumbaugh
14967,Aro,Jussi Taneli,M,1928,1983,Jussi Taneli Aro
14969,Hibbet,Howard,M,1920,2019,Howard Hibbet
14971,Shafaq,S,NA,NA,NA,S Shafaq
14972,Huldén,Lars Evert,M,1926,2016,Lars Evert Huldén
14974,Chamoux,François,M,1915,2007,François Chamoux
14975,Bataillon,Marcel Édouard,M,1895,1977,Marcel Édouard Bataillon
14981,Robb,James Willis,M,1918,2010,James Willis Robb
15070,Baiche,Marcel,M,NA,NA,Marcel Baiche
