person_id,name
1538,Emilio Caldara
4339,Max Huber
6470,Giuseppe Motta
8507,James Thomson Shotwell
9441,Bo Östen Undén
9172,The Permanent Court of Arbitration (Cour permanente d'Arbitrage)
614,Robert Stephenson Smyth Baden-Powell
1806,Giovanni Ciraolo
3112,Auguste-Henri Forel
1784,Hans Severin Christensen
3870,Hans Peter Hanssen
4097,Édouard Herriot
4120,J L Herzog
4776,Frank Billings Kellogg
5432,Salmon Oliver Levinson
5566,Bernhard Cornelis Johannes Loder
7805,Nicholas Roerich
7853,Gustaf WA Roos
8094,Charles François Marc Marie Sangnier
8593,Cenek Slepanek
4449,Independent Order of Good-Templars (I.O.G.T.)
9448,Union des Associations pour la Société des Nations
1493,Nicholas Murray Butler
1721,James Henry George Chapple
1877,Samuel Colcord
2332,Gustav Adolf Deissmann
8519,Friedrich Siegmund-Schultze
3434,Efisio Giglio-Tos
4432,Carlos Ibàñez del Campo
5345,Augusto Bernardino Leguía y Salcedo
5413,Mario Leuzzi
7912,Harold Sidney Harmsworth Rothermere
9855,Paul von Schoenaich (Baron)
10043,Hans Wehberg
2305,P B de Ville
4476,International Order of Good-Templars (I.O.G.T.)
8118,Save the Children
3838,Ishbel M Hamilton-Gordon (Marchioness of Aberdeen and Temair)
460,Dionisio Anzilotti
6797,Didrik Nyholm
835,Edvard Price Bell
958,Annie Besant
6509,Peter Rochegune Munch
1840,Étienne Clémentel
1958,Mariano Hilario Cornejo
1991,Count Richard Nicolas Coudenhove-Kalergi
2121,Adolf Damaschke
3988,Gerrit Jan Heering
4043,Arthur Henderson
5171,André Lalande
2272,Louis de Mey
9614,Verraux
9304,Peter Tomaschek
1922,Conférence Balkanique
7124,Permanent Court of International Justice (Cour permanente de justice internat.)
9128,The Government of Finland
4471,International Institute of Agriculture (Institut international d'agriculture)
393,Alejandro Alvarez
1379,Herbert Runham Brown
2123,Raoul Dandurand
2816,Rafael Waldemar Erich
3987,Christian F Heerfordt
9540,H A van Karnabeek
5276,Pierre Laval
7391,Raja Mahendra Pratap
6389,John Bassett Moore
6978,Alexander Papanastassiou
8083,Knut Sandstedt
8313,Vittorio Scialoja
8723,Constantin Stameschkine
8838,Georg Streit
4463,Institut für ausländisches öffentliches Recht und Völkerrecht
9161,The Norden Associations
2194,Don Alfonso de Borbón y Habsburgo
732,Victor Basch
783,Arthur Charles Frederick Beales
2155,I A Davidson
7419,Marguerite-Antoinette Hèraclius (Princess Djabadary)
2481,Reinhard Dohrn
2538,Karl Drexel
9762,Hellmut von Gerlach
4346,Manley Ottmer Hudson
4829,Friedrich Philip Kiehl
5313,Louis Erasme Le Fur
6758,Fredrik Norman
7606,Macellus Donald Alexander R Redlich
8849,Karl Strupp
543,Association international pour le progrès social
9184,The Spanish Parliament
9976,War Resister's International
5146,Isbel Lady Aberdeen and Temair
2039,Andreo Cseh
2392,Paul Desjardins
2696,Jean Efremoff
3860,Albert Auguste Gabriel Hanotaux
5489,Jorge Hernàndez Lillo
4705,Hermann Kantorowicz
4778,Hans Kelsen
4779,Mustafa Pascha Kemal
5872,Peter Manniche
6531,George Gilbert Aimé Murray
7251,Józef Klemens Pilsudski
7856,Franklin Delano Roosevelt
9041,Gabriel Terra
9644,Moisés A Vieites
9645,Constansis Vigil
1914,Comité international des sciences historiques
2449,Disarmament Committee of the Women's International Organizations
9145,The International Country College in Helsingør
9144,The International Council of Women
475,Miguel Angel Aranjo
1008,Julie Bikle
1796,Samuel Harden Church
3498,Justin Godart
5110,Friedrich Heinrich Christoph Küster
9836,Carl von Ossietzky
5174,Carlos Saavedra Lamas
2269,Afranio de Mello Franco
6288,Janet Miller
6540,Benito Amilcare Andrea Mussolini
1156,Henri Bonnet
1977,Francesco Cosentini
2217,Pierre de Coubertin (Baron)
3435,Cairoli Gigliotti
4231,Samuel John Gurney Hoare
4368,Cordell Hull
5753,Arthur MacDonald
6254,Moina Michael
6290,René Millet
6410,John Alfred Morehead
7294,Alfred Ploetz
7642,Max Reinhardt
8289,Irma Schweitzer
9368,Rafael Leónidas Trujillo Molina
9662,Stenio Joseph Vincent
9132,The High Commission for Refugees
9159,The Nansen International Office for Refugees
9146,The International Institute for Intellectual Cooperation
407,American Friends Service Committee
3230,Friends' Service Council
1386,Stanley Melbourne Bruce
1644,Joaquím Cases-Carbó
3000,Edo Fimmen
3320,Mahatma Mohandas Karamchand Gandhi
3505,Henri Golay
6498,Nalini Kumar Mukherjee
6702,N A Nilsson
8047,G Saint-Paul
8958,Henrietta Szold
1911,Comité de Secours aux pacifistes exilés
5126,La Ligue des Sociétés de la Croix-Rouge
931,Charles Bernard
1689,Pierre Cérésole
2969,William Ferris
3788,Haile Selassie I (Lij Tafari Makonnen)
7420,Princess Henriette
4648,Léon Jouhaux
4741,Karl Kautsky
5270,Ernst Laur
7046,W W Paull
8489,Hugh Richard Lawrie Sheppard
5404,Les Lieux de Genève
1668,Carrie Chapman Catt
4220,Adolf Hitler
4529,Jacquinot
7276,Pius XI
9361,Troubat Le Houx
2682,Anthony Eden
5540,Maksim Maksimovitch Litvinov
8625,Jan Christian Smuts
8722,Joseph Vissarionovitch Stalin
9164,The Norwegian Committee of the Red Cross
9186,The Swedish Committee of the Red Cross
651,Emily Greene Balch
2202,Louis Gustave Jean Marie T de Brouckère
4039,Henri Hemont
4972,Alexandra Mikhaylovna Kollontay
10204,Ernest T Williams
9447,Union Belge pour la Société des Nations
959,Fredrik Natanael Beskow
2059,Lionel George Curtis
3830,Carl Joachim Hambro
3907,Paul Percy Harris
5346,Herbert Henry Lehman
7277,Pius XII
7854,Anna Eleanor Roosevelt
8129,Georges Scelle
9425,Johannes Ude
10411,Alfred M Zimmern
1608,Carnegie Endowment for International Peace
474,Oswaldo Euclides de Sousa Aranha
2207,Antonio Sanchez de Bustamante y Sirvén
1857,Ewing Cockrell
3479,Katharine Bruce Glasier
3703,José Gustavo Guerrero
4575,Don Jorge Hernandez Lillo Jedetzky
6278,Edgar Milhaud
6359,Vyacheslav Mikhaylovich Molotov
7660,Karl Renner
5351,Otto Lehmann-Russbüldt
9370,Harry S Truman
9956,Raoul Wallenberg
488,Raphael Armattoe
1649,René Cassin
6049,Franc McCoy
6383,Maria Montessori
7069,Andrew Russell Pearson
7125,Juan Domingo Perón
7126,María Eva Duarte (Evita) Perón
9288,Don Miguel Tocornal
9937,Marcus Wald
1997,Count Bernadotte Memorial Fund (Greve Bernadottes Minnefond)
1596,CARE (Cooperative For American Remittances to Europe)
3664,Grotius Society
4472,International Labour Organisation (ILO)
8420,Service Civil International
1446,Ralph Johnson Bunche
1604,Francis Carlisle
1973,Walter Robert Corti
2863,Herbert Vere Evatt
4395,Robert Maynard Hutchins
4415,Louis Häfliger
5366,Rafael Lemkin
5937,George Catlett Marshall
6635,Jawaharlal (Pandit) Nehru
7038,Paul I of Greece
7677,Emery Reves
8837,Clarence Streit
9450,Union Internationale de Protection de l'Enfance
9453,United Nations International Children's Emergency Fund (UNICEF)
9200,The World Movement for World Federal Government
371,Michel Allawerdi
1425,Frank Buchman
1946,Lucien Coquet
2456,Allen Dobson
2539,Emile Dreyfus
4295,H C Honegger
4404,Charles Cheney Hyde
4508,Robert Jackson
5465,Trygve Halvdan Lie
7040,Emile Paulet
8485,Hartley William Shawcross (Baron Shawcross)
9571,Louis Constant Vauthier
7421,Princess Wilhelmina of The Netherlands
9093,The European Movement
1182,Giuseppe Borgese
7915,Elisabeth Rotten
2363,Henri Demont
3372,Paul Geheeb
4807,Felix Kersten
6735,Philip Noel-Baker
7004,Lester B Parson
8713,Louis St. Laurent
7579,Bengal Rau
7800,Lorenzo Fernandez Rodriguez
7846,Carlos P Romulo
7071,Lester B Pearson
9490,Miguel Alemán Valdés
9566,Henrique P Vasconcellos
10016,Barbara Waylen
409,American Society of International Law
2686,Edinburgh Festival Society
458,Matienzo E Anze
1123,Léopold Boissier
1660,Josué de Castro
1775,George Brock Chisholm
2526,William O Douglas
2956,Raul Fernandes
3592,Frank Porter Graham
5546,Alberto Lleras
8055,Madariaga Saldador de
7039,Jean Paul-Boncour
7851,Candido Mariano de Silva Rondon
8093,Margaret Sanger
9979,James P Warburg
1915,Comité International Olympique
6398,Moral Rearmament
550,Clement Richard Attlee (Earl)
4773,Helen A Keller
8929,John A. Swettenham
4469,International Council of Nurses
4477,International Union for Child Welfare (IUCW)
14778,World Esperanto Association (Universala Esperanto Asocio)
318,Konrad Adenauer
565,Vincent Auriol
620,Gertrude Baer
1814,Gordon Clapp
2159,Clement Davies
2585,John Foster Dulles
2733,Dwight David Eisenhower
4486,Kazenizade H Iranschär
5483,David Lilienthal
6175,Pierre Mendés-France
6182,Wilhelm Mensching
9355,André Trocmé
6423,Arthur Morgan
9391,William Tubman
4475,International Olympic Committee (IOC)
6829,Office of the United Nations High Commissioner for Refugees
10295,Women´s International League for Peace and Freedom (WILPF)
1638,Pablo Casals
4536,Earl Anglin James
2950,Kersten Felix
5267,Frank Charles Laubach
6937,Juho Kusti Paasikivi
7648,Eugene Relgis
7744,Jules Rimet
4466,International Civil Aviation Organization (ICAO)
7907,Rotary International
11419,Jan Bata
11422,Charles Gibrin
11424,Boris Gourevitch
3843,Dag Hjalmar Agne Carl Hammarskjöld
6847,Ole Fredrik Olden
11430,Alfred M Parker
11432,Dominique Pire
11449,World Organization of the Scout Movement (WOSM)
11451,International Civil Service
11464,Norman Cousins
15807,Mehr Chand C Davar
11473,Joseph Paul-Boncour
11477,Joseph Retinger
11481,The International Chamber of Commerce
11496,Inomeuropeisk Mission
11498,Institute of World Affairs
11499,Olave Lady Baden-Powell
886,Normann Bentwich
11506,Louis B Sohn
11512,Andrew Wellington Cordier
11515,Constantine Diamantopoulus
11518,Gunnar Myrdal
11521,Werenfried Van Straaten
11530,Die Gute Tat (Austrian Philanthropic Society)
11524,International Council of Scientific Unions (I.C.S.U.)
11531,Eugene R Black
11533,Charles Braibant
11534,Beniamino Bufano
11450,Frederick Burdick
11540,J H Boetcker
11541,Umberto Campagnolo
11543,Cyrus S Eaton
11555,Raoul Follereau
11560,Hermann Gmeiner
11562,Oskar Helmer
11568,Felix Kir
11570,Nobusuke Kishi
11573,Basil O´Connor
11575,Howard A Rusk
11596,Bichare Tabbah
11601,Charles H Alexandrowicz
11603,Vinoba Bhave
11604,Danilo Dolci
11605,Fenner Brockway
11630,Friedrich Wilhelm Foerster
11631,Arnaldo Fortini
11633,José Maria Gonzales Garcia
11642,Lotta Hitchmanova
11644,Angelo Jaquinto
11645,Salvatore Jaquinto
11647,Gertrud Kurz-Hohl
11649,Albert J Luthuli
11701,Charles Lutz
11703,Marie Elisabeth Lüders
11704,Jules S Moch
11705,Giulia Scappino Murena
7824,Henri Rolin
11712,Luigi Spinelli
13005,World Veterans Federation (Fédération Mondiale des Anciens Combattants)
12767,Clark Grenville
3269,James William Fulbright
12776,Mrs. Alexander Hadden
12778,Eli Stanley Jones
4771,Urho Kekkonen
12784,John F Kennedy
12788,Raja B Manikan
13689,Charles Richet
12795,Fritz von Unruh
12797,The International Commission of Jurists
12799,Moral Re-Armament (MRA)
12800,Rockefeller Foundation
12823,Youth Aliyah Organisation
12829,Domenico Antonio Cardone
12839,Catherine Devilliers
12843,Stephen Galatti
12844,Gordon Waverly Gilkey
12902,Heinrich Grüber
12904,Paul Gray Hoffman
12907,Yogi Maharishi Mahesh
12911,Rajah Manikam
12912,Adolfo Lopez Mateos
12913,Stella Monk
12916,Fook-Wo Poon
12957,Daisetz T Suzuki
12959,Josip Brotz Tito
13001,The Red Cross Association
14868,Fédération Mondiale des Villes Jumelées (United Towns Organisation)
13007,Frontier Villages Program of the Arab Development Society
13008,Pugwash Continuing Committee
13009,UNICEF (United Nations Children´s Fund)
13414,Jess Gorkin
13460,Guido Guida
13422,Josef Lukl Hromádka
13424,Lyndon Baines Johnson
13433,Marc Joux
13428,Woodland Kahler
13430,Martin Luther King
13436,Mohammad Reza Shah Pahlavi
13439,Paul-Henri Spaak
13443,Norman Thomas
9221,Hans Thirring
14091,Abraham Vereide
13451,The International Jurist Commission
13452,The Norwegian Missionary Society
13454,Oxford Committee for Famine Relief (Oxfam)
14007,David Carver
14012,Karl Arne Geijer
14019,Mohammed Hedjazi
14022,Paulus VI
14024,Galo Plaza Lasso
14025,Adlai Ewing Stevenson II
14027,Situ U Thant
14029,Shigeru Yoshida
14031,Salvation Army
14033,Institut de Droit International (Institute of International Law)
14065,Habib Ben Ali Bourguiba
14067,Joseph Leo Cardijn
14102,Joaquín Sanz Gadea
14080,Martin Niemöller
15828,Kathiresu Ramachandra
14085,Adam Rapacki
14088,Jan Tinbergen
14095,The International Union for Land Value Taxation and Free Trade
14097,The International Planned Parenthood Federation
14098,United Towns Organisation
14318,Abbé Pierre
14324,Geoffrey Leonard Cheshire
14326,Sue Ryder Cheshire
14350,Harry Edmonds
14352,Ernest Henry Gruening
6447,Wayne Morse
14353,Kurt Hahn
14405,Thich Nhat Hahn
14356,Thich Nhat Hanh
14361,William Ernest Hocking
14848,William P Holman
14365,Ismet Inöni
14367,Danny Kaye
14370,Charles S Rhyne
14372,Dasmoni Roy
14811,Binay Ranjan Sen
14377,Robert Sargent Shriver
14379,J F Stone
10320,Quincy Wright
14384,Amnesty International
14386,Islands of Peace (L´Association Les Isles de Paix)
14389,The International Association of Lions Clubs
14393,Organization of American States (OAS)
14396,United Poets Laureate International
14402,The World Federation of United Nations Associations (WFUNA)
14777,Alfonso Garcia Robles
14782,Yoshio Koya
14785,U Thant
14789,Eric Wyndham White
14791,Ernst Bloch
14794,René Maheu
17195,World Health Organization (WHO)
14798,SOS Children's Villages
14803,International Union for Land Value Taxation and Free Trade
14807,James Y.C Yen
14809,Halvard Lange
14813,Iles de Paix (Islands of Peace)
14818,Norman Ernest Borlaug
14820,Ralph K White
14822,Susan Ryder
14827,John S Knight
14829,Fritz von Unruh
14832,Frans Hemerijckx
15072,UNESCO
14842,Vincent Ferrer
14847,World Council of Churches
14856,John Collins
14861,Pugwash Conferences on Science and World Affairs
14866,Giorgio La Pira
14869,André Beauguitte
14871,Spurgeon Milton Keeny
14873,The International Labour Organisation
14878,Paul Dudley White
14883,Alexander Dubcek
14884,William Chapman Foster
14887,John Davison Rockefeller III
14891,Noam Chomsky
14893,The International Labour Organization
14897,Charles Kaisel Bliss
14899,Harry Willis Miller
14902,Kaoru Hatoyama
14907,William Bertalan Walsh
14909,Jogesh Chandra Bhattacharya
14916,Herman B Wells
15078,Jai Praksh Naryan
14922,Athenagoras I
9600,Alfred Verdross-Drossberg
14935,The People of Czechoslovakia
14942,The Salvation Army
14944,Pierre A Radwanski
15810,François Duvalier
15815,Institute for Strategic Studies
15822,Hélder Câmara
15833,Joint Church Aid
15836,"United Nations Educational, Scientific and Cultural Organization (UNESCO)"
15845,Alva Myrdal
15850,Isaac Lewin
15852,the Shop Stewards of the Belfast Shipyards
15855,Britta Holmström
15857,International Fellowship of Reconciliation
15858,Fellowship of Reconciliation (American chapter)
15864,Eugene Carson Blake
15868,Alfonso Garcia Robles
15952,Jean Chazal
15953,Richard Buckminster Fuller
15956,Willy Brandt
15957,Arvid Pardo
15959,Francisco Arasa
15761,Orlando Villas Bôas
15762,Claudio Villas Bôas
15961,Stefan Wyszynski
15962,Cesar Chavez
15963,Jugend in Beyreuth
15964,Herbert York
15965,Centre for Cultural and Social Cooperation
3393,Einar Gerhardsen
2821,Tage Erlander
15968,Lyudmil Stoyanov
15969,Michel Stassinopoulos
15970,Randolph Parker Compton
15971,Carl Emil Christian Bonnevie
15972,Jean Monnet
16943,Seán MacBride
16948,Lev Eugene Dobriansky
16950,the Population Council
14881,Edward Heath
16953,Roy Jenkins
17231,Mother Teresa
16962,Pierre Elliott Trudeau
16965,Pope Paul VI
17002,Alexandre Marc
17005,Annie Margareth Skau
17008,Daniel Berrigan
17010,Philip Berrigan
17023,Elise Ottesen-Jensen
17024,Ralph Nader
17028,Ranganath Ramachandra Diwakar
17030,Helen Suzman
17032,Isabelle Lyon Dean Grant
17037,William H Chapman
17038,Billy Graham
17052,Luis Kutner
17054,Tran-Minh Tiet
17056,Adam Schaff
17058,Josip Broz Tito
17066,Kurt Waldheim
17068,Gerard C Smith
17072,Henry Alfred Kissinger
17075,Marcelo Nubla
17077,Sri Chinmoy
17085,Robert Schirokauer Hartman
17098,Fernando Tamayo
17099,Richard Milhous Nixon
17107,Napoleón Bilbao Rioja
17114,Mzee Jomo Kenyatta
17116,Universal Postal Union (L'Union postale universelle)
17131,J G Starke
17136,Le Duc Tho
17141,The International League of Associations for the Mentally Handicapped
17168,Jeannette Rankin
17189,Paul Emile Léger
17197,Samuel Pisar
17209,Daniel Ellsberg
15898,Indira Gandhi
17220,Manuel Bianchi
17222,Conchita Cuchi Coll de Carlo
17226,George Stanley McGovern
17233,Lorenzo Fernandez Rodriguez
17235,Andrei Sakharov
17242,"William Richard Tolbert, Jr."
17258,Daniel Q Posin
17268,International Press Institute
17270,Committee on Human Rights in the USSR
17273,Fullbright Program
14030,Eisako Sato
17281,Ernest Gruening
17287,Rafael M Salas
17289,Luis Echeverria Alvarez
17292,Luis Bossano
17294,Jeanne DeFrance Streit
17305,F G Hudson Silva
17317,Hiltgunt Zassenhaus
17323,Giovanni Cugnasca
18667,Harald Edelstam
18671,World Association of Girl Guides and Girl Scouts
18673,Romesh Chandra
18678,Arvid Pardo
18688,Lluis-María Xirinacs
18690,Félix Houphouët-Boigny
18692,Edmond Kaiser
18696,László Nagy
18705,Inter-American Children's Institute
12798,Edvard Hambro
15950,Johan Galtung
18739,The International Council of Women (ICW)
18766,The Portuguese Armed Forces Movement
18774,Mujibur Rahman
17127,Kenneth David Kaunda
8900,August Sundell
6670,Simon Newcomb
9234,Silvanus P Thompson
3934,Bernhard Hasselberg
4169,Hugo Hildebrandsson
9054,Robert Thalén
2250,Joseph H de Lacaze-Duthiers
1069,Pietro Blaserna
8510,Elis Sidenbladh
9726,Wilhelm von Bezold
9778,Friedrich von Hefner-Alteneck
14333,Louis Susky
9837,Max von Pettenkofer
9843,Friedrich von Recklinghausen
7669,Franz Reuleaux
8869,E Stuve
10400,Gustav A Zeuner
1789,Christian Christiansen
2132,Gaston Darboux
7473,Kristian Prytz
5971,Eleutère Mascart
1242,Joseph Boussinesq
1962,Alfred Cornu
3265,Lazarus Fuchs
6331,Gösta M Mittag-Leffler
14411,C. Gustaf Lundquist
4225,Edvard Hjelt
5371,Selim Lemström
8543,Hermann Simon
2231,Pierre de Heen
314,Claes Adelsköld
7818,Antonio Roiti
8163,Giovanni V Schiaparelli
8567,Hjalmar Sjögren
836,Louis Bell
5670,John Lubbock
10141,William H White
10172,Otto Wiener
9439,Nikolay Umov
3821,Wilhelm Hallwachs
7229,Edward C Pickering
5563,Norman Lockyer
5569,Oliver Lodge
9235,Simon P Thompson
10245,Adolf Winkelmann
7505,Georg Quincke
4827,Orest Khvol´son
4657,Wilhelm H Julius
1246,Edmond Bouty
7089,Henri Pellat
2553,Henri du Bois
3735,Charles E Guye
2663,Hermann Ebert
1187,Edouard Bornet
7932,Pierre P Roux
10002,Anton Wassmuth
746,Angelo Battelli
8561,Remmelt Sissingh
10239,Cornelis Wind
9397,Ottokar Tumlirz
7185,Otto Pettersson
3194,Ivar Fredholm
1588,Michele Cantone
9362,Frederick Trouton
2012,John Cox
8987,Hjalmar Tallqvist
3607,Gustaf Granqvist
609,Oskar Backlund
846,Ivar Bendixson
1603,Vilhelm Carlheim-Gyllensköld
6950,Paul Painlevé
7216,Edvard Phragmén
3815,William Hallock
6674,Ernest F Nichols
6995,Herschel C Parker
9394,Frank Tufts
10285,Maximilian Wolf
5992,Emile Mathias
7305,Friedrich Pockels
9826,Ernst von Meyer
1399,Heinrich Brunner
7727,Eduard Riecke
9436,Vse'volod Ul´yanin
3510,Dimitriy A Goldgammer
9706,Vito Volterra
4322,Louis Houllevigue
6577,Karl Mörner
3929,Friedrich Hasenöhrl
10155,Eilhard Wiedemann
432,Henri Andoyer
465,Paul Appell
1343,Marcel Brillouin
1524,Blas Cabrera
2211,José De Castro Pulido
2948,Bartolome Felíu
3539,Ignacio González Marti
4185,Franz Himstedt
4543,Paul Janet
5120,Johann Königsberger
5436,Maurice Lévy
6261,Auguste Michel-Lévy
5660,Augustus E Love
5668,Eduardo Lozano
7967,José Ruiz-Castizo y Ariza
9000,Aikitsu Tanakadate
9585,Charles Velain
2264,Luigi De Marchi
5429,Tullio Levi-Civita
7696,Gregorio Ricci-Curbastro
9641,Guiseppe Vicentini
3261,Isidor Fröhlich
9805,Rado von Kövesligethy
4912,Eugen Klupathy
1725,Carl L Charlier
8883,Eduard Suess
8149,Julius Scheiner
10047,Arthur Wehnelt
3528,Boris Golitsyn
3085,Wilhelm Foerster
5545,Erik J Ljungberg
8133,Clemns Schaefer
3686,Gustaf Gröndal
9514,Edmont van Aubel
